הרי	18014398509678592	O
,	917513	O
אם	18014398509678592	O
אין	1125899908087808	O
הסכם	2166751232	O
הקובע	2251801444876292	O
את	262144	O
ההיפך	1093009412	O
,	917513	O
יהא	1093009408	O
דינה	111120486891520	O
של	1966080	O
היצירה	1095106564	O
כאילו	36028797019160576	O
שמורה	2166751488	O
למחבר	11259000699617348	O
הזכות	1095106564	O
למנוע	2251851354144768	O
את	262144	O
פרסום	2166751232	O
היצירה	1095106564	O
שלא	327936	O
כחלק	2166751296	O
מעתון	2166751296	O
,	917513	O
ממגזין	2166751296	O
או	18014398509678592	O
ממכתב	2166751296	O
־	917504	O
עת	2168848384	O
כיוצא	2166751296	O
בזה	144115188497973316	O
.	917632	O

(	917512	O
2	475136	O
)	917505	O

יכול	26326859776	O
בעליה	111120503668800	O
של	1966080	O
זכות	2168848384	O
־	917504	O
יוצרים	1109786624	O
ביצירה	1095106628	O
להעביר	6755450981515264	O
את	262144	O
זכותו	110570733174784	O
,	917513	O
כלה	11259042306260992	O
או	18014398509678592	O
מקצתה	6866519394484224	O
,	917513	O
אם	18014398509678592	O
בדרך	2168848448	O
כלל	1729382256910925824	I_ORG
או	18014398509678592	O
בהגבלות	2185625664	O
,	917513	O
לממלכה	1095106628	O
המאוחדת	13510800515399684	O
או	18014398509678592	O
לכל	6452019264	O
מושבה	1095106560	O
בעלת	2168848384	O
שלטון	2166751232	O
עצמי	2251843053617152	O
או	18014398509678592	O
לכל	6452019264	O
חלק	131072	O
אחר	11259042306260992	O
של	1966080	O
מושבות	9007225600016384	O
הוד	576460752322953216	I_PERS
מלכותו	110570733174784	O
שחל	1729382256910925824	I_ORG
עליו	110707077545984	O
חוק	2166751232	O
זה	144115188497973248	O
,	917513	O
ואם	18014398509678594	O
למשך	1093009476	O
כל	6452019200	O
תקופת	2168848384	O
זכות	2168848384	O
־	917504	O
היוצרים	1109786628	O
או	18014398509678592	O
לכל	6452019264	O
חלק	131072	O
ממנה	111256833359872	O
,	917513	O
ויכול	26326859778	O
הוא	72057594460045312	O
ליתן	2251851354144768	O
כל	6452019200	O
טובת	2168520704	O
הנאה	1095106560	O
בזכות	2168848448	O
עפ"י	524288	O
רשיון	2166751232	O
ואולם	18014398509678594	O
כל	6452019200	O
העברה	1095106564	O
או	18014398509678592	O
נתינה	1095106560	O
כאלה	144115188518944832	O
לא	327680	O
יהא	1093009408	O
כחן	655424	I_PERS
יפה	576460752325050368	I_PERS
אלא	18014398509678592	O
אם	18014398509678592	O
כן	18014398509678592	O
נעשו	4503608660656128	O
בכתב	131072	O
ונחתמו	4503608660656130	O
ע"י	524288	O
בעל	2251843051520000	O
הזכות	1095106564	O
שחלו	2362370009202944	O
בה	111256833359872	O
ההעברה	1095106564	O
או	18014398509678592	O
הנתינה	1095106564	O
או	18014398509678592	O
ע"י	524288	O
בא	2251808825999360	O
כחו	524288	O
המורשה	1095106564	O
כהלכה	131072	O
:	919553	O
(	917512	O
התנאי	1093009412	O
אינו	1125926099943424	O
חל	2251808825999360	O
בישראל	655424	I_LOC
)	917505	O
.	917632	O

(	917512	O
3	475136	O
)	917505	O

מקום	1093009408	O
שעפ"י	524544	O
העברה	1095106560	O
חלקית	1094778880	O
של	1966080	O
זכות	2168848384	O
־	917504	O
יוצרים	2251826156863488	O
נעשה	4503608639684608	O
מקבל	2166751232	O
ההעברה	1095106564	O
זכאי	1092681728	O
לכל	6452019264	O
זכות	1095106560	O
הכלולה	2251801446973444	O
בזכות	2168848448	I_ORG
־	917504	O
היוצרים	1109786628	O
,	917513	O
הרי	18014398509678592	O
לצורך	2166751296	O
חוק	1093009408	O
זה	144115188497973248	O
יהא	9012314112	O
דינו	110570731077632	O
של	1966080	O
מקבל	2166751232	O
ההעברה	1095106564	O
,	917513	O
לגבי	524288	O
הזכות	1095106564	O
המועברת	9007200888029188	O
,	917513	O
ודינו	110570731077634	O
של	1966080	O
המעביר	6755401072246788	O
לגבי	524288	O
הזכויות	1111883780	O
שלא	327936	O
הועברו	9007208288026624	O
,	917513	O
כדין	2166751296	O
בעלי	2183528448	O
זכות	2168848384	O
־	917504	O
היוצרים	1109786628	O
והוראות	2185625602	O
חוק	1093009408	O
זה	144115188497973248	O
יהא	9012314112	O
להן	72057594478919744	O
תוקף	1093009408	O
בהתאם	131072	O
לכך	144115188076445760	O
.	917632	O

תרופות	1111883776	O
אזרחיות	1111556096	O

תרופות	1111883776	O
אזרחיות	1111556096	O
כנגד	524288	O
הפרת	2168848384	O
זכות	2168848384	O
יוצרים	1109786624	O

6	475136	O
.	917632	O

(	917512	O
1	475136	O
)	917505	O

